id,merchant_id,merchant_name,merchant_ciiu,amount_in_cents,created_date,payment_method_type,status
1002206,1004,Comercio_1004,G4711,57999,2025-03-27 19:57:18,BANCOLOMBIA,APPROVED
1002207,1007,Comercio_1007,I5610,39977,2025-06-08 20:35:26,CARD,APPROVED
1002208,1031,Comercio_1031,G4791,73558,2025-05-05 17:21:58,PSE,APPROVED
1002209,1038,Comercio_1038,H4922,19046,2025-07-23 02:30:35,BANCOLOMBIA,APPROVED
1002210,1034,Comercio_1034,G4791,104407,2025-06-04 09:14:40,BANCOLOMBIA,APPROVED
1002211,1001,Comercio_1001,G4711,36724,2025-03-29 21:19:49,NEQUI,APPROVED
1002212,1040,Comercio_1040,G4741,58575,2025-05-01 19:54:06,BANCOLOMBIA,APPROVED
1002213,1032,Comercio_1032,G4791,97648,2025-05-01 09:55:11,CARD,APPROVED
1002214,1036,Comercio_1036,H4922,49830,2025-06-15 08:45:40,NEQUI,APPROVED
1002215,1015,Comercio_1015,G4773,15785,2025-03-17 07:25:24,PSE,APPROVED
1002216,1045,Comercio_1045,G4761,24748,2025-04-26 11:03:29,BANCOLOMBIA,APPROVED
1002217,1009,Comercio_1009,I5610,86120,2025-07-12 20:51:39,CARD,APPROVED
1002218,1018,Comercio_1018,G4773,72831,2025-03-27 23:00:40,CASH,APPROVED
1002219,1027,Comercio_1027,S9602,51459,2025-08-11 06:48:57,BANCOLOMBIA,APPROVED
1002220,1000,Comercio_1000,G4711,20717,2025-07-24 00:12:24,CASH,APPROVED
1002221,1039,Comercio_1039,H4922,27097,2025-08-06 22:13:51,CARD,APPROVED
1002222,1022,Comercio_1022,R9311,63258,2025-03-23 12:36:48,CARD,APPROVED
1002223,1015,Comercio_1015,G4773,64946,2025-06-28 12:58:48,BANCOLOMBIA,APPROVED
1002224,1036,Comercio_1036,H4922,31632,2025-05-01 08:03:10,,APPROVED
1002225,1026,Comercio_1026,S9602,96029,2025-08-12 17:13:47,CARD,APPROVED
1002226,1011,Comercio_1011,G4751,303179,2025-06-20 06:53:49,,APPROVED
1002227,1042,Comercio_1042,G4741,64744,2025-08-08 12:08:59,CARD,DECLINED
1002228,1042,Comercio_1042,G4741,57878,2025-06-05 17:37:07,CARD,APPROVED
1002229,1005,Comercio_1005,I5610,65159,2025-06-07 05:48:26,,APPROVED
1002230,1033,Comercio_1033,G4791,54159,2025-07-27 16:22:33,NEQUI,APPROVED
1002231,1023,Comercio_1023,R9311,35625,2025-07-16 02:22:16,PSE,APPROVED
1002232,1004,Comercio_1004,G4711,22449,2025-07-21 03:57:07,NEQUI,APPROVED
1002233,1033,Comercio_1033,G4791,150267,2025-07-14 18:21:15,NEQUI,APPROVED
1002234,1034,Comercio_1034,G4791,80731,2025-02-17 17:37:16,PSE,APPROVED
1002235,1032,Comercio_1032,G4791,54862,2025-04-01 08:23:20,PSE,DECLINED
1002236,1032,Comercio_1032,G4791,73371,2025-05-24 05:10:06,CASH,APPROVED
1002237,1035,Comercio_1035,H4922,45738,2025-02-16 01:24:07,BANCOLOMBIA,APPROVED
1002238,1001,Comercio_1001,G4711,18244,2025-04-08 09:32:38,NEQUI,REFUNDED
1002239,1024,Comercio_1024,R9311,26420,2025-04-18 06:40:09,NEQUI,APPROVED
1002240,1030,Comercio_1030,G4791,108442,2025-07-13 06:16:25,CASH,APPROVED
1002241,1002,Comercio_1002,G4711,20521,2025-03-03 01:56:54,PSE,APPROVED
1002242,1040,Comercio_1040,G4741,96427,2025-04-30 14:50:50,PSE,APPROVED
1002243,1024,Comercio_1024,R9311,59438,2025-05-23 17:14:14,NEQUI,APPROVED
1002244,1023,Comercio_1023,R9311,84039,2025-07-04 00:11:42,PSE,DECLINED
1002245,1016,Comercio_1016,G4773,39883,2025-04-28 06:58:51,NEQUI,APPROVED
1002246,1047,Comercio_1047,G4761,39434,2025-03-22 16:38:50,NEQUI,DECLINED
1002247,1001,Comercio_1001,G4711,84880,2025-06-27 07:59:37,CARD,APPROVED
1002248,1022,Comercio_1022,R9311,63186,2025-07-02 09:49:55,CARD,APPROVED
1002249,1004,Comercio_1004,G4711,41182,2025-07-04 10:25:02,BANCOLOMBIA,APPROVED
1002250,1022,Comercio_1022,R9311,82898,2025-07-23 16:21:10,CARD,APPROVED
1002251,1015,Comercio_1015,G4773,177996,2025-03-14 09:00:21,NEQUI,APPROVED
1002252,1046,Comercio_1046,G4761,31212,2025-04-05 14:12:24,PSE,APPROVED
1002253,1042,Comercio_1042,G4741,29056,2025-05-14 00:06:14,CARD,APPROVED
1002254,1040,Comercio_1040,G4741,184185,2025-08-05 09:55:19,CASH,APPROVED
1002255,1006,Comercio_1006,I5610,41348,2025-03-29 20:35:57,NEQUI,APPROVED
1002256,1049,Comercio_1049,G4761,48326,2025-06-24 12:33:50,BANCOLOMBIA,APPROVED
1002257,1037,Comercio_1037,H4922,19226,2025-05-17 04:49:12,,APPROVED
1002258,1047,Comercio_1047,G4761,22438,2025-02-27 04:12:10,NEQUI,DECLINED
1002259,1048,Comercio_1048,G4761,47491,2025-03-28 13:33:29,CARD,DECLINED
1002260,1021,Comercio_1021,R9311,46976,2025-02-21 14:58:24,CARD,APPROVED
1002261,1008,Comercio_1008,I5610,19212,2025-04-14 11:39:32,CASH,APPROVED
1002262,1002,Comercio_1002,G4711,13055,2025-06-04 16:59:31,CARD,APPROVED
1002263,1022,Comercio_1022,R9311,56485,2025-06-17 16:03:41,CARD,APPROVED
1002264,1034,Comercio_1034,G4791,192414,2025-03-01 09:41:02,PSE,APPROVED
1002265,1021,Comercio_1021,R9311,90340,2025-06-18 04:38:44,CARD,APPROVED
1002266,1041,Comercio_1041,G4741,68287,2025-04-30 09:25:24,NEQUI,APPROVED
1002267,1011,Comercio_1011,G4751,101680,2025-07-11 18:03:38,PSE,APPROVED
1002268,1049,Comercio_1049,G4761,28673,2025-07-09 05:41:27,BANCOLOMBIA,APPROVED
1002269,1043,Comercio_1043,G4741,61144,2025-04-21 15:34:29,NEQUI,APPROVED
1002270,1029,Comercio_1029,S9602,63558,2025-02-21 18:14:28,,APPROVED
1002271,1044,Comercio_1044,G4741,77961,2025-04-24 22:02:41,CARD,APPROVED
1002272,1030,Comercio_1030,G4791,133188,2025-08-13 04:40:23,CARD,APPROVED
1002273,1040,Comercio_1040,G4741,126329,2025-03-03 06:11:59,CASH,APPROVED
1002274,1011,Comercio_1011,G4751,470894,2025-06-27 18:17:08,PSE,APPROVED
1002275,1008,Comercio_1008,I5610,47379,2025-07-01 13:03:07,PSE,APPROVED
1002276,1004,Comercio_1004,G4711,71123,2025-07-12 14:21:23,CARD,APPROVED
1002277,1045,Comercio_1045,G4761,16411,2025-03-05 09:17:00,BANCOLOMBIA,APPROVED
1002278,1049,Comercio_1049,G4761,25890,2025-06-07 14:00:17,BANCOLOMBIA,APPROVED
1002279,1029,Comercio_1029,S9602,33899,2025-07-25 08:29:36,NEQUI,APPROVED
1002280,1002,Comercio_1002,G4711,24960,2025-04-30 12:11:07,CARD,APPROVED
1002281,1018,Comercio_1018,G4773,61407,2025-04-17 01:02:55,CASH,APPROVED
1002282,1012,Comercio_1012,G4751,134710,2025-06-25 20:12:39,CASH,REFUNDED
1002283,1002,Comercio_1002,G4711,4660,2025-07-11 19:54:51,NEQUI,APPROVED
1002284,1012,Comercio_1012,G4751,394144,2025-05-18 11:26:42,CASH,APPROVED
1002285,1002,Comercio_1002,G4711,19972,2025-06-03 17:08:04,PSE,APPROVED
1002286,1020,Comercio_1020,R9311,55960,2025-07-07 21:12:41,NEQUI,APPROVED
1002287,1019,Comercio_1019,G4773,79660,2025-05-16 20:39:37,CASH,APPROVED
1002288,1032,Comercio_1032,G4791,133509,2025-06-20 06:25:59,CARD,APPROVED
1002289,1025,Comercio_1025,S9602,50667,2025-05-15 07:14:50,BANCOLOMBIA,APPROVED
1002290,1034,Comercio_1034,G4791,83243,2025-03-15 12:20:50,CARD,APPROVED
1002291,1030,Comercio_1030,G4791,51930,2025-04-26 06:03:08,BANCOLOMBIA,APPROVED
1002292,1016,Comercio_1016,G4773,52091,2025-06-15 18:27:27,NEQUI,APPROVED
1002293,1002,Comercio_1002,G4711,31434,2025-03-28 14:53:54,PSE,APPROVED
1002294,1048,Comercio_1048,G4761,23506,2025-03-04 08:25:11,NEQUI,APPROVED
1002295,1041,Comercio_1041,G4741,100295,2025-04-05 01:38:31,PSE,APPROVED
1002296,1012,Comercio_1012,G4751,127592,2025-04-23 20:36:47,CARD,APPROVED
1002297,1018,Comercio_1018,G4773,65336,2025-03-05 23:18:33,CASH,APPROVED
1002298,1022,Comercio_1022,R9311,24406,2025-07-25 01:20:02,BANCOLOMBIA,APPROVED
1002299,1049,Comercio_1049,G4761,28798,2025-06-17 11:40:46,BANCOLOMBIA,APPROVED
1002300,1003,Comercio_1003,G4711,32838,2025-08-13 01:48:04,CASH,APPROVED
1002301,1041,Comercio_1041,G4741,87954,2025-06-07 03:38:10,BANCOLOMBIA,APPROVED
1002302,1021,Comercio_1021,R9311,51915,2025-07-12 17:46:00,CARD,APPROVED
1002303,1017,Comercio_1017,G4773,37960,2025-05-10 15:13:43,NEQUI,APPROVED
1002304,1007,Comercio_1007,I5610,62722,2025-06-03 07:04:39,PSE,APPROVED
1002305,1023,Comercio_1023,R9311,69761,2025-05-30 08:09:46,NEQUI,APPROVED
1002306,1027,Comercio_1027,S9602,21866,2025-04-15 18:44:51,NEQUI,APPROVED
1002307,1025,Comercio_1025,S9602,68723,2025-06-04 06:11:55,BANCOLOMBIA,APPROVED
1002308,1047,Comercio_1047,G4761,17423,2025-06-09 16:18:30,NEQUI,APPROVED
1002309,1028,Comercio_1028,S9602,73490,2025-03-07 00:06:15,NEQUI,APPROVED
1002310,1024,Comercio_1024,R9311,74837,2025-05-12 00:03:24,BANCOLOMBIA,APPROVED
1002311,1021,Comercio_1021,R9311,29385,2025-03-23 20:19:13,CARD,APPROVED
1002312,1011,Comercio_1011,G4751,117355,2025-04-12 01:55:52,BANCOLOMBIA,APPROVED
1002313,1031,Comercio_1031,G4791,40039,2025-04-24 10:56:08,NEQUI,APPROVED
1002314,1044,Comercio_1044,G4741,98715,2025-02-22 13:34:20,CARD,APPROVED
1002315,1031,Comercio_1031,G4791,71595,2025-03-08 04:10:30,NEQUI,APPROVED
1002316,1023,Comercio_1023,R9311,59928,2025-08-07 23:10:38,BANCOLOMBIA,APPROVED
1002317,1033,Comercio_1033,G4791,138848,2025-06-20 22:13:39,NEQUI,APPROVED
1002318,1017,Comercio_1017,G4773,69550,2025-07-04 21:17:59,PSE,REFUNDED
1002319,1005,Comercio_1005,I5610,94703,2025-03-24 01:39:32,BANCOLOMBIA,APPROVED
1002320,1046,Comercio_1046,G4761,84068,2025-07-14 23:37:06,NEQUI,APPROVED
1002321,1027,Comercio_1027,S9602,34911,2025-04-04 04:59:55,CARD,APPROVED
1002322,1005,Comercio_1005,I5610,35856,2025-07-23 15:35:57,,APPROVED
1002323,1027,Comercio_1027,S9602,25484,2025-06-24 11:43:20,BANCOLOMBIA,APPROVED
1002324,1038,Comercio_1038,H4922,33449,2025-08-07 00:15:53,PSE,APPROVED
1002325,1011,Comercio_1011,G4751,487640,2025-05-26 09:58:54,BANCOLOMBIA,APPROVED
1002326,1034,Comercio_1034,G4791,203422,2025-06-02 00:36:44,BANCOLOMBIA,APPROVED
1002327,1018,Comercio_1018,G4773,68629,2025-05-21 22:47:45,CASH,APPROVED
1002328,1020,Comercio_1020,R9311,61849,2025-05-09 20:02:45,BANCOLOMBIA,APPROVED
1002329,1006,Comercio_1006,I5610,32482,2025-05-11 21:08:53,NEQUI,APPROVED
1002330,1005,Comercio_1005,I5610,60355,2025-03-17 11:22:37,,APPROVED
1002331,1020,Comercio_1020,R9311,99917,2025-03-07 12:39:05,CASH,APPROVED
1002332,1042,Comercio_1042,G4741,74191,2025-08-12 15:25:17,NEQUI,APPROVED
1002333,1018,Comercio_1018,G4773,81659,2025-03-28 01:42:21,CASH,APPROVED
1002334,1019,Comercio_1019,G4773,73385,2025-05-25 11:29:49,CASH,APPROVED
1002335,1028,Comercio_1028,S9602,38552,2025-03-28 01:55:27,CARD,APPROVED
1002336,1038,Comercio_1038,H4922,83504,2025-06-19 16:38:35,BANCOLOMBIA,APPROVED
1002337,1045,Comercio_1045,G4761,34180,2025-05-10 20:44:33,BANCOLOMBIA,APPROVED
1002338,1027,Comercio_1027,S9602,74411,2025-04-03 13:18:28,BANCOLOMBIA,APPROVED
1002339,1010,Comercio_1010,G4751,166817,2025-07-28 12:24:24,NEQUI,APPROVED
1002340,1044,Comercio_1044,G4741,91761,2025-04-18 11:10:25,PSE,APPROVED
1002341,1028,Comercio_1028,S9602,23220,2025-03-24 22:55:59,CARD,APPROVED
1002342,1022,Comercio_1022,R9311,40538,2025-06-10 09:23:52,CARD,APPROVED
1002343,1028,Comercio_1028,S9602,96679,2025-07-19 19:40:31,CASH,APPROVED
1002344,1002,Comercio_1002,G4711,38741,2025-02-17 14:21:30,NEQUI,APPROVED
1002345,1046,Comercio_1046,G4761,89070,2025-03-27 06:21:20,CASH,APPROVED
1002346,1022,Comercio_1022,R9311,64545,2025-03-30 07:37:22,CARD,APPROVED
1002347,1039,Comercio_1039,H4922,13431,2025-04-09 12:12:30,PSE,APPROVED
1002348,1027,Comercio_1027,S9602,31469,2025-04-25 09:36:08,BANCOLOMBIA,APPROVED
1002349,1017,Comercio_1017,G4773,54756,2025-06-17 11:12:28,PSE,DECLINED
1002350,1040,Comercio_1040,G4741,22836,2025-03-26 18:48:57,BANCOLOMBIA,APPROVED
1002351,1003,Comercio_1003,G4711,21321,2025-07-28 04:15:51,CASH,APPROVED
1002352,1004,Comercio_1004,G4711,39805,2025-05-16 03:45:10,,APPROVED
1002353,1042,Comercio_1042,G4741,49381,2025-06-17 04:09:29,NEQUI,APPROVED
1002354,1040,Comercio_1040,G4741,245601,2025-04-21 21:56:49,PSE,APPROVED
1002355,1025,Comercio_1025,S9602,48943,2025-06-11 07:20:09,BANCOLOMBIA,APPROVED
1002356,1023,Comercio_1023,R9311,71047,2025-03-06 11:33:19,NEQUI,DECLINED
1002357,1032,Comercio_1032,G4791,204114,2025-03-03 11:11:12,CARD,APPROVED
1002358,1047,Comercio_1047,G4761,27962,2025-04-23 17:31:58,NEQUI,APPROVED
1002359,1043,Comercio_1043,G4741,116145,2025-05-17 09:37:23,NEQUI,APPROVED
1002360,1010,Comercio_1010,G4751,220615,2025-05-07 23:39:28,PSE,APPROVED
1002361,1001,Comercio_1001,G4711,38196,2025-03-12 22:39:24,PSE,APPROVED
1002362,1009,Comercio_1009,I5610,57157,2025-05-15 18:14:42,PSE,APPROVED
1002363,1038,Comercio_1038,H4922,50746,2025-04-25 14:18:06,BANCOLOMBIA,APPROVED
1002364,1043,Comercio_1043,G4741,33891,2025-07-01 19:29:49,PSE,APPROVED
1002365,1028,Comercio_1028,S9602,121566,2025-06-24 07:21:06,CARD,APPROVED
1002366,1002,Comercio_1002,G4711,11005,2025-02-25 13:26:31,CARD,APPROVED
1002367,1008,Comercio_1008,I5610,40128,2025-05-09 12:15:55,BANCOLOMBIA,DECLINED
1002368,1004,Comercio_1004,G4711,34565,2025-08-10 05:10:38,PSE,APPROVED
1002369,1015,Comercio_1015,G4773,87050,2025-03-05 23:29:56,CARD,APPROVED
1002370,1049,Comercio_1049,G4761,15479,2025-07-21 19:05:27,BANCOLOMBIA,APPROVED
1002371,1041,Comercio_1041,G4741,122145,2025-05-02 02:50:34,CASH,APPROVED
1002372,1023,Comercio_1023,R9311,73345,2025-04-22 08:26:45,PSE,APPROVED
1002373,1023,Comercio_1023,R9311,216071,2025-04-22 04:07:56,CASH,DECLINED
1002374,1024,Comercio_1024,R9311,63970,2025-07-22 19:09:33,NEQUI,APPROVED
1002375,1036,Comercio_1036,H4922,35730,2025-04-28 16:49:57,NEQUI,APPROVED
1002376,1002,Comercio_1002,G4711,14182,2025-05-07 14:20:22,PSE,APPROVED
1002377,1038,Comercio_1038,H4922,21937,2025-05-09 21:37:24,NEQUI,APPROVED
1002378,1009,Comercio_1009,I5610,46570,2025-04-25 21:16:39,NEQUI,APPROVED
1002379,1043,Comercio_1043,G4741,98240,2025-06-23 23:15:50,BANCOLOMBIA,APPROVED
1002380,1028,Comercio_1028,S9602,90362,2025-05-03 17:35:00,NEQUI,APPROVED
1002381,1023,Comercio_1023,R9311,30368,2025-04-21 14:14:52,PSE,APPROVED
1002382,1023,Comercio_1023,R9311,51448,2025-02-21 21:08:02,NEQUI,APPROVED
1002383,1028,Comercio_1028,S9602,59526,2025-06-28 06:17:13,NEQUI,REFUNDED
1002384,1048,Comercio_1048,G4761,18702,2025-06-09 07:41:20,CASH,APPROVED
1002385,1004,Comercio_1004,G4711,60252,2025-08-05 21:35:46,CARD,APPROVED
1002386,1036,Comercio_1036,H4922,34303,2025-07-21 14:30:42,,APPROVED
1002387,1008,Comercio_1008,I5610,56680,2025-04-16 00:15:21,CARD,APPROVED
1002388,1033,Comercio_1033,G4791,270269,2025-07-30 08:17:20,NEQUI,APPROVED
1002389,1023,Comercio_1023,R9311,41484,2025-03-09 02:04:56,CASH,APPROVED
1002390,1025,Comercio_1025,S9602,35368,2025-05-20 05:22:35,BANCOLOMBIA,APPROVED
1002391,1020,Comercio_1020,R9311,58186,2025-02-27 07:16:09,CASH,APPROVED
1002392,1041,Comercio_1041,G4741,93469,2025-03-21 12:58:59,BANCOLOMBIA,APPROVED
1002393,1017,Comercio_1017,G4773,59515,2025-06-18 15:52:29,BANCOLOMBIA,APPROVED
1002394,1015,Comercio_1015,G4773,81095,2025-07-09 01:37:43,NEQUI,APPROVED
1002395,1007,Comercio_1007,I5610,57054,2025-06-18 01:23:20,CARD,APPROVED
1002396,1001,Comercio_1001,G4711,95708,2025-02-26 22:38:59,BANCOLOMBIA,APPROVED
1002397,1047,Comercio_1047,G4761,23875,2025-06-25 15:58:49,NEQUI,DECLINED
1002398,1011,Comercio_1011,G4751,181925,2025-04-23 10:03:13,PSE,APPROVED
1002399,1031,Comercio_1031,G4791,96069,2025-05-22 10:10:14,NEQUI,APPROVED
1002400,1033,Comercio_1033,G4791,116073,2025-05-25 12:21:49,PSE,REFUNDED
1002401,1024,Comercio_1024,R9311,21989,2025-07-23 23:23:07,NEQUI,APPROVED
1002402,1035,Comercio_1035,H4922,21667,2025-08-08 00:19:50,BANCOLOMBIA,APPROVED
1002403,1007,Comercio_1007,I5610,30662,2025-06-05 23:37:18,PSE,APPROVED
1002404,1016,Comercio_1016,G4773,35512,2025-03-02 06:29:57,NEQUI,APPROVED
1002405,1049,Comercio_1049,G4761,50683,2025-02-28 06:51:07,BANCOLOMBIA,APPROVED
1002406,1016,Comercio_1016,G4773,33075,2025-07-02 06:44:17,BANCOLOMBIA,APPROVED
1002407,1045,Comercio_1045,G4761,44404,2025-03-28 09:15:24,BANCOLOMBIA,APPROVED
1002408,1028,Comercio_1028,S9602,62452,2025-02-25 01:39:52,CARD,APPROVED
1002409,1013,Comercio_1013,G4751,317439,2025-03-31 14:05:27,CASH,APPROVED
1002410,1039,Comercio_1039,H4922,32540,2025-04-13 05:04:08,NEQUI,APPROVED
1002411,1018,Comercio_1018,G4773,30740,2025-03-05 13:11:13,CASH,APPROVED
1002412,1044,Comercio_1044,G4741,87531,2025-04-07 17:59:02,CARD,APPROVED
1002413,1031,Comercio_1031,G4791,59564,2025-07-15 19:02:09,NEQUI,APPROVED
1002414,1012,Comercio_1012,G4751,84134,2025-03-31 10:38:52,BANCOLOMBIA,APPROVED
1002415,1007,Comercio_1007,I5610,30659,2025-06-19 10:18:02,BANCOLOMBIA,APPROVED
1002416,1008,Comercio_1008,I5610,46455,2025-03-21 01:48:12,BANCOLOMBIA,APPROVED
1002417,1004,Comercio_1004,G4711,25768,2025-06-18 22:57:54,PSE,APPROVED
1002418,1028,Comercio_1028,S9602,32713,2025-06-12 00:42:13,CARD,APPROVED
1002419,1011,Comercio_1011,G4751,391301,2025-07-02 23:21:13,CARD,APPROVED
1002420,1045,Comercio_1045,G4761,41991,2025-07-09 20:20:27,BANCOLOMBIA,APPROVED
1002421,1028,Comercio_1028,S9602,64203,2025-03-24 18:36:41,NEQUI,APPROVED
1002422,1005,Comercio_1005,I5610,127624,2025-03-04 11:10:16,BANCOLOMBIA,APPROVED
1002423,1043,Comercio_1043,G4741,80647,2025-03-14 09:59:12,CASH,DECLINED
1002424,1020,Comercio_1020,R9311,82679,2025-06-19 01:56:06,CASH,APPROVED
1002425,1042,Comercio_1042,G4741,100342,2025-07-17 19:40:18,CARD,DECLINED
1002426,1022,Comercio_1022,R9311,45012,2025-06-12 10:16:55,PSE,APPROVED
1002427,1045,Comercio_1045,G4761,79962,2025-06-14 04:49:19,BANCOLOMBIA,APPROVED
1002428,1004,Comercio_1004,G4711,116004,2025-08-10 13:50:15,,APPROVED
1002429,1035,Comercio_1035,H4922,31906,2025-03-27 12:25:31,BANCOLOMBIA,APPROVED
1002430,1034,Comercio_1034,G4791,71399,2025-08-12 07:29:56,CASH,APPROVED
1002431,1018,Comercio_1018,G4773,72546,2025-02-19 01:50:37,CASH,APPROVED
1002432,1019,Comercio_1019,G4773,112149,2025-02-21 14:35:47,CASH,APPROVED
1002433,1010,Comercio_1010,G4751,218571,2025-03-02 21:19:19,NEQUI,APPROVED
1002434,1045,Comercio_1045,G4761,81370,2025-06-26 01:06:28,CASH,APPROVED
1002435,1045,Comercio_1045,G4761,32782,2025-02-23 14:42:30,BANCOLOMBIA,APPROVED
1002436,1044,Comercio_1044,G4741,36717,2025-07-16 03:52:57,CARD,APPROVED
1002437,1040,Comercio_1040,G4741,183575,2025-03-06 04:54:24,BANCOLOMBIA,APPROVED
1002438,1011,Comercio_1011,G4751,321143,2025-04-30 19:22:00,,APPROVED
1002439,1023,Comercio_1023,R9311,62321,2025-02-24 07:13:50,BANCOLOMBIA,DECLINED
1002440,1032,Comercio_1032,G4791,105928,2025-05-17 01:34:28,CARD,APPROVED
1002441,1014,Comercio_1014,G4751,221552,2025-07-16 20:21:16,NEQUI,APPROVED
1002442,1007,Comercio_1007,I5610,70908,2025-06-16 22:10:19,BANCOLOMBIA,APPROVED
1002443,1012,Comercio_1012,G4751,318627,2025-05-19 15:49:01,CASH,REFUNDED
1002444,1008,Comercio_1008,I5610,48050,2025-02-20 19:39:38,,APPROVED
1002445,1015,Comercio_1015,G4773,106344,2025-04-05 16:37:21,CARD,APPROVED
1002446,1031,Comercio_1031,G4791,59504,2025-03-14 23:19:35,NEQUI,APPROVED
1002447,1001,Comercio_1001,G4711,23559,2025-04-28 23:18:41,BANCOLOMBIA,APPROVED
1002448,1023,Comercio_1023,R9311,46379,2025-05-06 00:54:34,NEQUI,APPROVED
1002449,1035,Comercio_1035,H4922,30951,2025-06-12 12:11:00,BANCOLOMBIA,APPROVED
1002450,1036,Comercio_1036,H4922,24894,2025-03-07 10:01:26,CARD,APPROVED
1002451,1023,Comercio_1023,R9311,97244,2025-05-08 23:33:11,NEQUI,APPROVED
1002452,1029,Comercio_1029,S9602,98567,2025-07-28 10:16:15,CASH,APPROVED
1002453,1035,Comercio_1035,H4922,13762,2025-03-04 08:40:08,BANCOLOMBIA,APPROVED
1002454,1008,Comercio_1008,I5610,25462,2025-02-28 12:23:10,PSE,APPROVED
1002455,1039,Comercio_1039,H4922,14688,2025-08-07 19:45:48,,APPROVED
1002456,1005,Comercio_1005,I5610,54613,2025-06-10 05:06:50,PSE,APPROVED
1002457,1004,Comercio_1004,G4711,41133,2025-05-16 20:13:33,PSE,APPROVED
1002458,1019,Comercio_1019,G4773,94197,2025-03-03 09:51:08,CASH,DECLINED
1002459,1025,Comercio_1025,S9602,33353,2025-03-18 10:30:47,BANCOLOMBIA,APPROVED
1002460,1045,Comercio_1045,G4761,50419,2025-07-14 23:35:41,BANCOLOMBIA,APPROVED
1002461,1046,Comercio_1046,G4761,34172,2025-05-30 11:12:49,NEQUI,DECLINED
1002462,1030,Comercio_1030,G4791,25130,2025-07-30 13:26:18,PSE,APPROVED
1002463,1033,Comercio_1033,G4791,193197,2025-03-04 04:33:54,NEQUI,APPROVED
1002464,1026,Comercio_1026,S9602,57107,2025-07-24 06:50:08,CASH,APPROVED
1002465,1049,Comercio_1049,G4761,56924,2025-04-22 14:14:39,BANCOLOMBIA,APPROVED
1002466,1026,Comercio_1026,S9602,60798,2025-07-15 21:44:10,CASH,APPROVED
1002467,1036,Comercio_1036,H4922,19750,2025-07-11 14:19:42,CARD,APPROVED
1002468,1004,Comercio_1004,G4711,37098,2025-05-09 00:53:02,PSE,APPROVED
1002469,1008,Comercio_1008,I5610,32979,2025-04-26 22:21:46,CASH,APPROVED
1002470,1020,Comercio_1020,R9311,41882,2025-06-25 21:16:53,CASH,APPROVED
1002471,1041,Comercio_1041,G4741,93561,2025-04-26 07:18:33,PSE,APPROVED
1002472,1004,Comercio_1004,G4711,18912,2025-07-03 13:20:13,BANCOLOMBIA,APPROVED
1002473,1028,Comercio_1028,S9602,43061,2025-03-22 02:05:28,CARD,APPROVED
1002474,1029,Comercio_1029,S9602,28689,2025-05-26 22:20:54,PSE,DECLINED
1002475,1043,Comercio_1043,G4741,66569,2025-05-16 00:03:22,BANCOLOMBIA,DECLINED
1002476,1033,Comercio_1033,G4791,159928,2025-06-24 13:03:05,NEQUI,DECLINED
1002477,1022,Comercio_1022,R9311,60880,2025-03-07 09:30:56,CARD,APPROVED
1002478,1008,Comercio_1008,I5610,44969,2025-07-08 06:47:26,BANCOLOMBIA,APPROVED
1002479,1049,Comercio_1049,G4761,40725,2025-07-12 00:48:15,BANCOLOMBIA,DECLINED
1002480,1035,Comercio_1035,H4922,13250,2025-03-23 19:06:13,BANCOLOMBIA,APPROVED
1002481,1040,Comercio_1040,G4741,113211,2025-07-16 15:08:14,PSE,APPROVED
1002482,1037,Comercio_1037,H4922,22010,2025-03-02 23:54:22,PSE,REFUNDED
1002483,1011,Comercio_1011,G4751,390860,2025-07-19 09:55:26,,APPROVED
1002484,1049,Comercio_1049,G4761,18782,2025-03-15 05:15:49,BANCOLOMBIA,DECLINED
1002485,1008,Comercio_1008,I5610,32329,2025-02-16 19:37:05,CASH,APPROVED
1002486,1027,Comercio_1027,S9602,53239,2025-05-17 01:11:25,BANCOLOMBIA,APPROVED
1002487,1032,Comercio_1032,G4791,125011,2025-08-11 06:52:54,CASH,APPROVED
1002488,1003,Comercio_1003,G4711,23219,2025-03-28 13:29:32,CASH,APPROVED
1002489,1007,Comercio_1007,I5610,37968,2025-04-23 11:00:28,BANCOLOMBIA,APPROVED
1002490,1033,Comercio_1033,G4791,37453,2025-03-20 04:07:12,NEQUI,APPROVED
1002491,1009,Comercio_1009,I5610,50638,2025-05-07 01:53:26,NEQUI,APPROVED
1002492,1019,Comercio_1019,G4773,30757,2025-05-04 15:10:08,CASH,APPROVED
1002493,1010,Comercio_1010,G4751,408337,2025-07-21 04:11:01,NEQUI,APPROVED
1002494,1010,Comercio_1010,G4751,255352,2025-04-24 05:29:00,NEQUI,APPROVED
1002495,1020,Comercio_1020,R9311,52643,2025-05-20 21:19:02,BANCOLOMBIA,APPROVED
1002496,1045,Comercio_1045,G4761,20725,2025-07-22 03:29:36,BANCOLOMBIA,APPROVED
1002497,1014,Comercio_1014,G4751,366051,2025-07-22 21:37:57,NEQUI,APPROVED
1002498,1022,Comercio_1022,R9311,69225,2025-06-09 19:49:50,CARD,APPROVED
1002499,1033,Comercio_1033,G4791,205066,2025-07-29 02:44:37,NEQUI,APPROVED
1002500,1018,Comercio_1018,G4773,40100,2025-07-04 01:21:49,CASH,APPROVED
1002501,1005,Comercio_1005,I5610,27721,2025-07-24 01:17:18,CASH,APPROVED
